44030	0	80
44060	0	93
50140	0	52
50170	0	41
50210	0	54
50240	0	61
50250	0	58
50290	0	53
50360	0	76
50380	0	89
50400	0	91
50440	0	72
50450	0	86
50470	0	85
50480	0	87
50680	0	156
50760	0	116
50870	0	155
50970	0	143
50990	0	161
51120	0	122
51200	0	116
51220	0	134
51320	0	88
51360	0	89
51380	0	132
51410	0	125
51440	0	125
51480	0	105
51510	0	123
51520	0	222
51660	0	214
51710	0	201
51780	0	170
51990	0	135
52140	0	158
52180	0	108
52220	0	102
52250	0	87
52270	0	102
52280	0	94
52300	0	98
52320	0	102
52330	0	113
52400	0	94
52410	0	77
52450	0	87
52520	0	83
52560	0	60
52650	0	79
52660	0	83
52720	0	90
52820	0	76
52900	0	87
52990	0	103
53020	0	112
53040	0	101
53060	0	92
53070	0	96
53140	0	83
53180	0	55
53620	0	89
53700	0	114
53780	0	122
60010	0	84
60070	187	271
60080	148	249
60130	182	287
60200	190	301
60260	178	279
60290	140	240
60310	88	199
60390	108	221
60410	77	187
60460	67	155
60560	64	178
60570	69	207
60660	50	191
60690	57	197
60890	37	232
60940	46	259
61050	0	131
61070	0	80
61100	0	95
61120	0	74
61160	0	88
61330	0	76
61480	0	144
61500	0	167
61510	0	136
61590	0	130
61640	0	172
61830	0	175
61840	0	162
61850	0	192
61970	0	182
61980	0	153
62070	0	164
62080	0	172
62090	0	154
62110	0	153
62190	0	142
62260	0	118
62390	0	126
62420	0	100
62540	0	156
62640	0	146
62650	0	94
62740	0	112
62850	0	160
62890	0	126
62990	0	118
63000	0	173
63060	0	145
63210	0	114
63260	0	116
63270	0	118
63280	0	137
63310	0	108
63340	0	125
63360	0	116
63370	0	110
63460	0	99
63480	0	91
63610	0	130
63640	0	164
63720	0	136
63800	0	115
64020	0	127
64050	0	134
64070	0	137
64090	0	146
64100	0	134
209813	0	3
209813	19	36
209813	49	65
209813	235	249
210018	75	82
210117	174	181
210498	0	34
210498	53	87
210498	267	309
210725	0	50
211041	248	302
211142	170	175
211142	278	280
211414	168	179
211414	189	202
211431	163	171
315327	296	300
315327	296	300
315330	266	308
315420	362	380
315425	3	34
315425	156	174
315425	47	60
315445	185	226
315491	361	367
315628	0	66
315628	221	267
315917	0	13
315917	163	197
315993	285	305
316025	325	337
316025	0	18
316222	302	340
316438	171	177
316438	188	207
316588	239	281
316698	0	38
316698	203	206
316701	17	40
316718	289	293
316718	320	347
321621	61	68
321621	207	239
321855	0	38
322088	90	93
322088	162	229
322088	231	283
322088	110	116
322088	142	159
322102	169	185
322206	0	7
322206	18	45
322316	0	54
322316	77	164
322316	167	214
322364	177	218
322445	0	27
322445	332	372
322649	0	37
322649	107	154
322649	316	345
322869	45	132
322869	218	224
322869	192	203
322871	0	40
322871	45	79
323118	0	13
323118	46	70
323118	74	99
323118	175	202
323118	228	292
323292	0	35
334143	50	63
334143	25	47
334143	1	47
334143	67	85
334143	188	198
395098	24	78
395098	80	102
395098	144	191
395098	594	645
395098	195	220
395098	38	55
401299	281	310
425206	91	97
448302	218	253
448302	229	240
448302	16	21
448302	415	437
477269	0	15
477294	10	22
477294	386	410
477294	537	554
477294	667	671
477294	673	745
477814	0	51
477920	237	241
478015	0	19
478015	127	158
478037	0	15
478037	184	211
478449	183	192
479045	166	180
543162	204	236
543162	178	201
543162	28	34
543590	339	347
543590	325	330
543590	0	3
543890	18	25
543890	112	134
543890	306	308
544053	197	216
544073	93	119
544073	141	171
544073	174	191
544139	231	237
544139	252	265
544211	0	10
544211	562	573
544211	58	85
544211	337	428
544700	33	45
544700	33	56
545194	8	63
545194	134	139
545767	124	130
545767	237	243
545767	245	258
545767	0	7
545839	0	29
545859	190	210
545983	0	3
545983	179	181
645654	338	358
645654	348	358
645756	284	290
645756	5	41
645805	0	8
645977	196	203
646006	59	79
646006	64	79
646255	0	4
646255	13	39
646264	232	284
646444	0	6
646444	196	208
646485	197	221
646485	21	33
646703	0	44
646703	46	53
646828	49	55
646828	160	173
646828	0	9
646888	311	342
646907	135	149
646907	0	90
647048	0	43
647149	240	284
647164	0	3
647164	197	213
647199	196	197
714532	0	6
714532	123	148
714557	199	234
714938	197	251
714938	12	57
714943	0	32
714962	35	63
716084	14	18
716084	56	60
716084	71	90
716099	0	62
716099	238	252
716228	1	8
716228	0	21
716277	1	10
716349	0	58
716390	209	302
716512	215	278
716723	0	9
717056	244	260
717056	299	319
717056	198	220
717315	0	39
717428	272	313
717872	181	245
717872	6	11
717994	0	6
717994	186	212
718012	210	220
718142	0	12
745876	139	145
746033	0	3
746033	6	21
746768	0	15
747283	184	218
747283	5	10
747283	95	107
747283	111	143
747283	162	166
747283	52	218
747502	10	31
747502	197	207
747615	0	44
747615	78	239
747615	78	238
792284	278	286
801953	143	197
801953	54	57
802316	0	36
802511	0	31
802511	92	142
802717	137	260
802841	0	50
802841	93	248
802873	227	262
802910	60	143
802910	0	47
802910	15	47
802979	0	41
802981	274	310
803167	157	161
876107	45	49
876107	57	66
876253	88	157
876253	308	356
876442	0	8
877142	67	79
877142	0	64
877513	0	25
877513	171	200
891388	0	58
891635	0	21
891635	165	178
891871	57	60
891871	134	139
891871	195	202
891871	0	15
891871	18	33
892050	0	35
892319	0	28
892319	449	478
892321	113	174
892321	199	212
892321	13	71
892321	96	103
892535	81	100
892535	115	218
892535	3	19
976215	0	36
976215	172	207
976215	172	207
976215	25	36
976495	165	206
976765	125	131
976785	162	195
976785	0	3
977229	0	33
977229	165	213
977633	216	247
977633	188	202
977839	0	43
977839	170	250
977906	239	278
994944	0	64
994945	303	315
994950	0	23
994950	0	4
995016	0	8
995089	0	54
995165	117	191
995165	21	31
995165	196	249
995165	20	55
995481	0	92
995481	367	412
995502	148	158
995502	48	55
995781	0	127
996072	127	158
1062476	94	152
1062476	190	218
1062476	232	258
1062542	0	38
1062916	435	444
1062916	513	521
1063082	0	36
1063082	206	219
1063158	202	280
1063158	360	387
1063158	0	30
1063177	0	35
1063217	0	80
1063217	262	336
1063308	49	53
1063340	7	61
1063340	558	567
1063449	0	18
1063475	230	304
1064347	157	171
1064382	255	261
1064725	0	37
1064779	0	8
1065168	238	275
1065870	0	3
1066039	19	33
1066039	92	104
1066310	265	281
1066612	299	312
1066986	0	6
1067012	285	309
1067320	0	26
1067320	246	250
1067379	221	225
1067379	242	255
1067429	0	18
1067429	139	184
1067429	187	216
1067452	0	43
1067800	0	17
1067800	558	567
1068004	304	313
1068121	231	251
1068417	39	54
1074902	161	225
1074902	175	225
1075028	0	6
1075028	220	240
1075028	152	159
1075127	7	57
1075127	363	368
1075481	19	43
1075481	19	43
1075559	113	118
1075603	248	283
1075656	165	209
1075735	158	173
1075735	176	189
1075801	11	41
1075801	11	34
1075801	326	356
1076138	24	29
1076258	157	171
1079634	254	320
1079810	0	57
1079810	59	79
1079810	82	174
1079969	0	40
1080029	0	30
1080847	0	44
1080847	211	221
1082924	32	47
1082924	190	198
1082998	0	47
1083107	0	25
1083357	88	131
1083357	211	223
1083498	178	189
1083498	204	210
1083498	45	135
1083615	5	10
1083615	34	46
1083756	180	223
1083756	128	139
1083756	46	115
1109999	0	39
1110102	453	462
1110102	212	219
1110102	212	230
1110141	203	249
1110218	0	34
1110218	261	275
1110222	238	273
1110222	596	600
1110254	47	140
1110254	201	212
1110254	227	233
1110354	361	386
1110354	0	58
1110410	237	267
1110410	0	35
1110502	36	56
1110502	220	229
1110502	191	208
1110627	229	236
1110715	51	60
1111115	0	7
1111115	39	57
1111193	183	287
1111233	168	183
1111233	221	229
1111450	218	226
1111450	229	260
1111513	17	62
1114299	225	258
1114652	250	277
1114652	27	53
1114731	243	257
1115050	0	13
1115523	0	4
1115671	589	626
1115671	420	435
1115889	108	115
1115975	141	148
1116077	0	54
1116370	236	258
1116670	193	201
1116670	221	244
1116670	0	18
1116682	174	193
1116724	38	44
1117382	240	253
1117382	0	6
1117812	210	225
1117970	497	518
1118016	123	127
1118016	172	195
1128353	163	179
1128431	352	393
1128754	309	372
1128875	0	43
1128875	217	241
1129476	0	23
1129476	44	122
1129476	104	110
1129476	62	72
1129476	194	218
1129525	68	85
1129677	0	19
1152546	122	136
1223455	18	22
1223455	162	174
1223455	110	133
1223455	290	298
1223455	302	305
1223455	463	493
1223455	784	790
1223455	814	839
1223455	930	961
1223455	188	205
1223455	540	549
1223455	575	583
1223455	207	254
1223659	106	112
1223659	172	195
1223659	198	220
1224157	4	22
1224157	62	83
1224157	515	529
1224157	1081	1088
1224231	19	36
1224231	54	141
1224258	170	174
1224258	28	38
1224258	48	50
1224258	71	103
1225064	23	50
1225064	348	399
1225064	576	612
1225064	623	736
1225064	268	287
1225064	404	424
1225064	460	546
1225064	694	736
1225391	79	88
1225391	115	124
1225391	470	484
1330117	194	211
1330345	252	270
1330349	0	32
1330349	120	171
1330614	69	92
1331161	0	37
1331161	279	375
1534112	591	599
1534112	659	668
1537199	115	147
1537199	155	177
1537199	378	390
1538833	0	56
1538833	241	272
1539331	221	264
1539396	0	40
1539636	0	28
1539636	17	20
1539810	0	30
1539810	0	4
1539998	174	205
1540022	212	239
1540022	32	40
1540037	102	121
1540037	132	157
1540144	69	81
1540225	0	7
1545208	24	79
1545208	172	257
1547861	515	541
1571136	0	54
1571136	91	95
1571136	159	182
1571386	0	3
1571386	73	78
1571386	338	344
1571386	13	39
1608881	364	373
1608881	478	505
1608881	508	521
1608881	523	535
1608881	537	551
1627685	177	191
1627685	324	328
1627685	429	433
1631492	0	3
1631492	306	314
1631492	317	339
1634759	212	236
1634759	285	312
1636641	129	165
1636685	879	885
1636685	968	1051
1636685	1183	1219
1636698	413	416
1636698	413	416
1637879	0	28
